PROFUNDIDAD,XLINES,ILINES
2200.406131196897,29.760151979335618,2250
2218.496096241676,33.852480927494426,2250
2236.586061286454,37.94480987565326,2250
2295.3784476819837,42.03713882381207,2250
2317.9909039879567,44.49253619270739,2250
2327.0358865103462,47.766399351234455,2250
2327.0358865103462,55.13259145792033,2250
2327.0358865103462,59.224920406079164,2250
2345.1258515551244,62.49878356460623,2250
2358.6933253387083,64.13571514386975,2250
2363.215816599903,67.40957830239681,2250
2372.260799122292,70.68344146092387,2250
2372.260799122292,73.95730461945094,2250
2376.783290383487,78.04963356760975,2250
2358.6933253387083,85.41582567429565,2250
2358.6933253387083,93.60048357061329,2250
2349.648342816319,98.5112783084039,2250
2376.783290383487,105.87747041508977,2250
2390.3507641670703,107.51440199435332,2250
2399.39574668946,111.60673094251213,2250
2390.3507641670703,114.06212831140742,2250
2399.39574668946,119.79138883882977,2250
2422.008202995433,123.06525199735684,2250
2449.1431505626006,126.3391151558839,2250
2458.1881330849897,129.61297831441095,2250
2471.7556068685735,134.5237730522016,2250
2476.278098129768,140.25303357962395,2250
2462.710624346184,153.34848621373214,2250
2458.1881330849897,163.1700756893133,2250
2467.2331156073787,172.17319937526275,2250
2476.278098129768,179.53939148194866,2250
2476.278098129768,187.72404937826627,2250
2440.098168040211,198.36410464347927,2250
2431.053185517822,204.9118309605334,2250
2412.9632204730437,211.45955727758746,2250
2412.9632204730437,218.0072835946416,2250
2462.710624346184,223.73654412206395,2250
2480.8005893909626,227.8288730702228,2250
2503.4130456969356,231.10273622874985,2250
2526.0255020029085,233.55813359764517,2250
2562.2054320924653,238.46892833543575,2250
2584.8178883984383,244.1981888628581,2250
2620.997818487995,251.564380969544,2250
2657.177748577552,263.0229020243887,2250
2675.2677136223306,269.57062834144284,2250
2693.3576786671088,282.6660809755511,2250
2693.3576786671088,294.9430678200275,2250
2693.3576786671088,302.3092599267134,2250
2711.4476437118874,310.4939178230311,2250
2729.5376087566656,322.7709046675076,2250
2765.7175388462224,330.9555625638252,2250
2779.2850126298063,338.3217546705111,2250
2788.329995152196,343.2325494083017,2250
2792.85248641339,355.50953625277816,2250
2779.2850126298063,364.5126599387276,2250
2761.195047585028,372.6973178350452,2250
2747.627573801444,381.7004415209947,2250
2715.9701349730817,386.61123625878525,2250
2688.8351874059144,396.4328257343665,2250
2679.790204883525,406.25441520994764,2250
2670.745222361136,414.43907310626525,2250
2657.177748577552,421.8052652129512,2250
2648.132766055163,434.90071784705947,2250
2648.132766055163,437.3561152159547,2250
2652.6552573163576,445.5407731122724,2250
2652.6552573163576,452.0884994293265,2250
2661.7002398387467,458.63622574638066,2250
2670.745222361136,468.4578152219618,2250
2688.8351874059144,480.7348020664383,2250
2697.8801699283035,489.7379257523877,2250
2693.3576786671088,501.1964468072324,2250
2693.3576786671088,523.29502312729,2250
2684.3126961447197,527.3873520754489,2250
2001.4165157043349,1.9323151318555887,2300
2019.506480749113,6.024644080014411,2300
2019.506480749113,15.846233555595589,2300
2037.5964457938917,20.7570282933862,2300
2060.2089020998646,28.12322040007207,2300
2109.9563059730053,38.763275665285036,2300
2146.136236062562,42.855604613443845,2300
2159.703709846146,45.311001982339135,2300
2241.1085525476487,53.49565987865681,2300
2263.7210088536217,58.40645461644739,2300
2277.2884826372056,61.680317774974455,2300
2281.8109738984,64.13571514386975,2300
2331.5583777715406,75.59423619871446,2300
2349.648342816319,79.68656514687329,2300
2358.6933253387083,87.87122304319094,2300
2358.6933253387083,96.87434672914036,2300
2349.648342816319,105.87747041508977,2300
2340.60336029393,114.06212831140742,2300
2331.5583777715406,122.2467862077251,2300
2322.5133952491515,130.43144410404273,2300
2331.5583777715406,135.3422388418333,2300
2358.6933253387083,141.07149936925566,2300
2354.1708340775135,142.7084309485192,2300
2363.215816599903,153.34848621373214,2300
2363.215816599903,155.80388358262746,2300
2367.7383078610974,163.98854147894508,2300
2381.3057816446812,168.89933621673572,2300
2390.3507641670703,172.99166516489453,2300
2422.008202995433,181.99478885084392,2300
2408.440729211849,185.268652009371,2300
2462.710624346184,190.99791253679336,2300
2431.053185517822,195.09024148495217,2300
2385.828272905876,199.18257043311098,2300
2521.5030107417138,196.72717306421572,2300
2498.890554435741,200.00103622274275,2300
2440.098168040211,206.54876253979688,2300
2385.828272905876,211.45955727758746,2300
2512.4580282193247,214.73342043611456,2300
2580.295397137244,225.3734757013275,2300
2666.222731099941,248.2905178110169,2300
2706.9251524506926,251.564380969544,2300
2725.0151174954713,256.4751757073346,2300
2734.0601000178603,262.20443623475694,2300
2734.0601000178603,273.66295728960165,2300
2734.0601000178603,285.12147834444636,2300
2725.0151174954713,291.6692046615005,2300
2720.4926262342765,300.67232834744993,2300
2743.1050825402494,317.860109929717,2300
2770.240030107417,329.3186309845617,2300
2774.7625213686115,342.41408361866996,2300
2761.195047585028,366.96805730762287,2300
2729.5376087566656,378.42657836246764,2300
2697.8801699283035,396.4328257343665,2300
2693.3576786671088,408.70981257884296,2300
2679.790204883525,418.5314020544241,2300
2675.2677136223306,431.6268546885324,2300
2684.3126961447197,447.9961704811676,2300
2715.9701349730817,461.09162311527587,2300
2747.627573801444,474.1870757493841,2300
2761.195047585028,485.64559680422883,2300
2765.7175388462224,497.9225836487053,2300
2770.240030107417,515.1103652309724,2300
2743.1050825402494,531.4796810236077,2300
2055.68641083867,5.206178290382638,2350
2100.9113234506162,9.298507238541475,2350
2137.091253540173,12.57237039706854,2350
2168.748692368535,17.48316513485912,2350
2200.406131196897,19.120096714122653,2350
2236.586061286454,25.66782303117678,2350
2250.153535070038,29.760151979335618,2350
2272.765991376011,34.6709467171262,2350
2299.9009389431785,40.400207244548554,2350
2313.4684127267624,45.311001982339135,2350
2327.0358865103462,51.04026250976149,2350
2358.6933253387083,55.13259145792033,2350
2385.828272905876,60.86185198534268,2350
2426.530694256627,66.59111251276504,2350
2449.1431505626006,71.50190725055565,2350
2485.3230806521574,79.68656514687329,2350
2498.890554435741,83.7788940950321,2350
2503.4130456969356,91.145086201718,2350
2507.9355369581303,97.69281251877213,2350
2521.5030107417138,101.78514146693094,2350
2530.5479932641033,105.87747041508977,2350
2535.0704845252976,112.4251967321439,2350
2503.4130456969356,116.51752568030274,2350
2498.890554435741,122.2467862077251,2350
2485.3230806521574,125.52064936625216,2350
2476.278098129768,131.2499098936745,2350
2431.053185517822,144.34536252778275,2350
2403.918237950654,156.62234937225924,2350
2381.3057816446812,163.98854147894508,2350
2399.39574668946,172.99166516489453,2350
2412.9632204730437,181.99478885084392,2350
2412.9632204730437,186.90558358863456,2350
2431.053185517822,194.2717756953204,2350
2444.620659301406,203.27489938126985,2350
2598.385362182022,215.55188622574633,2350
2679.790204883525,228.64733885985459,2350
2702.402661189498,240.1058599146993,2350
2711.4476437118874,258.11210728659813,2350
2715.9701349730817,269.57062834144284,2350
2725.0151174954713,278.57375202739223,2350
2720.4926262342765,285.93994413407813,2350
2720.4926262342765,296.57999939929107,2350
2720.4926262342765,307.220054664504,2350
2738.5825912790547,317.860109929717,2350
2770.240030107417,335.86635730161584,2350
2792.85248641339,353.0541388838829,2350
2806.419960196974,367.78652309725464,2350
2815.464942719363,381.7004415209947,2350
2824.509925241752,405.43594942031586,2350
2824.509925241752,429.17145731963706,2350
2819.9874339805574,447.9961704811676,2350
2819.9874339805574,470.09474680122537,2350
2819.9874339805574,481.5532678560701,2350
2824.509925241752,501.1964468072324,2350
1996.89402444314,3.5692467111191206,2400
2033.073954532697,7.661575659277943,2400
2223.01858750287,32.21554934823091,2400
2290.8559564207894,39.58174145491678,2400
2313.4684127267624,48.5848651408662,2400
2340.60336029393,53.49565987865681,2400
2376.783290383487,60.04338619571091,2400
2417.485711734238,68.22804409202858,2400
2449.1431505626006,76.41270198834623,2400
2485.3230806521574,93.60048357061329,2400
2521.5030107417138,102.60360725656271,2400
2535.0704845252976,120.60985462846155,2400
2516.9805194805194,133.70530726256982,2400
2494.3680631745465,141.88996515888743,2400
2467.2331156073787,151.7115546344686,2400
2440.098168040211,159.0777467411545,2400
2399.39574668946,168.08087042710395,2400
2385.828272905876,174.62859674415807,2400
2385.828272905876,186.90558358863456,2400
2403.918237950654,193.45330990568863,2400
2453.665641823795,201.6379678020063,2400
2476.278098129768,209.0041599086922,2400
2715.9701349730817,223.73654412206395,2400
2729.5376087566656,231.92120201838162,2400
2756.6725563238333,241.74279149396278,2400
2774.7625213686115,253.2013125488075,2400
2788.329995152196,265.478299393284,2400
2815.464942719363,285.93994413407813,2400
2824.509925241752,297.39846518892284,2400
2838.077399025336,315.4047125608217,2400
2851.64487280892,324.4078362467711,2400
2878.7798203760876,335.86635730161584,2400
2901.3922766820606,348.96180993572403,2400
2914.959750465644,362.0572625698323,2400
2919.4822417268388,380.0635099417311,2400
2892.347294159671,392.3404967862076,2400
2878.7798203760876,409.52827836847473,2400
2856.1673640701147,429.17145731963706,2400
2842.5998902865304,445.5407731122724,2400
2829.032416502947,470.09474680122537,2400
2829.032416502947,476.64247311827944,2400
2842.5998902865304,486.4640625938606,2400
2842.5998902865304,506.10724154502304,2400
2851.64487280892,515.1103652309724,2400
2833.5549077641417,526.5688862858171,2400
1883.8317429132753,2.7507809214873475,2450
1951.6691118311942,6.84310986964617,2450
1992.3715331819458,11.753904607436766,2450
2055.68641083867,19.120096714122653,2450
2091.8663409282267,24.849357241545007,2450
2114.4787972341996,31.397083558599135,2450
2128.0462710177835,35.48941250675797,2450
2259.198517592427,38.763275665285036,2450
2268.2435001148165,46.12946777197091,2450
2290.8559564207894,51.04026250976149,2450
2331.5583777715406,59.224920406079164,2450
2340.60336029393,63.31724935423797,2450
2340.60336029393,64.95418093350152,2450
2381.3057816446812,73.13883882981916,2450
2422.008202995433,88.68968883282271,2450
2444.620659301406,95.23741514987684,2450
2467.2331156073787,109.96979936324861,2450
2467.2331156073787,115.69905989067097,2450
2462.710624346184,123.88371778698861,2450
2453.665641823795,129.61297831441095,2450
2449.1431505626006,133.70530726256982,2450
2444.620659301406,136.16070463146508,2450
2426.530694256627,145.9822941070463,2450
2417.485711734238,153.34848621373214,2450
2403.918237950654,159.0777467411545,2450
2394.873255428265,161.53314411004982,2450
2340.60336029393,171.35473358563098,2450
2327.0358865103462,175.4470625337898,2450
2331.5583777715406,177.9024599026851,2450
2354.1708340775135,183.63172043010746,2450
2367.7383078610974,186.90558358863456,2450
2449.1431505626006,193.45330990568863,2450
2462.710624346184,196.72717306421572,2450
2471.7556068685735,197.5456388538475,2450
2611.952835965606,205.7302967501651,2450
2630.042801010384,210.64109148795575,2450
2630.042801010384,210.64109148795575,2450
2706.9251524506926,209.82262569832398,2450
2756.6725563238333,215.55188622574633,2450
2770.240030107417,218.82574938427337,2450
2801.897468935779,225.3734757013275,2450
2810.9424514581688,229.4658046494863,2450
2819.9874339805574,238.46892833543575,2450
2833.5549077641417,246.65358623175342,2450
2847.122381547725,254.01977833843927,2450
2851.64487280892,258.93057307622985,2450
2856.1673640701147,264.65983360365226,2450
2874.257329114893,271.20755992070633,2450
2887.8248028984767,281.02914939628755,2450
2892.347294159671,285.12147834444636,2450
2910.4372592044497,290.03227308223694,2450
2928.5272242492283,299.0353967681864,2450
2928.5272242492283,303.94619150597697,2450
2942.0946980328117,313.76778098155813,2450
2960.1846630775904,322.7709046675076,2450
2996.364593167147,342.41408361866996,2450
2996.364593167147,345.687946777197,2450
2987.3196106447576,355.50953625277816,2450
2987.3196106447576,359.601865200937,2450
2987.3196106447576,371.06038625578174,2450
2978.274628122369,375.9711809935723,2450
2973.752136861174,379.24504415209935,2450
2955.662171816396,385.7927704691535,2450
2919.4822417268388,398.88822310326174,2450
2910.4372592044497,407.0728809995794,2450
2896.869785420866,412.8021415270017,2450
2878.7798203760876,416.8944704751606,2450
2865.2123465925038,422.623731002583,2450
2856.1673640701147,427.5345257403735,2450
2842.5998902865304,438.17458100558645,2450
2842.5998902865304,447.17770469153595,2450
2829.032416502947,463.5470204841712,2450
2833.5549077641417,482.37173364570185,2450
2829.032416502947,501.1964468072324,2450
2815.464942719363,510.1995704931818,2450
2806.419960196974,528.2058178650807,2450
2788.329995152196,533.1166126028712,2450
